
|   double|   double|  double|double|
|      deg|      deg|        |      |
|     null|     null|    null|  null|
 27.552798 62.516577      1.0    1.0 
 27.658434 62.629319      1.0    1.0 
 29.253835 63.292709      1.0    1.0 
 27.611129 62.582668      1.0    1.0 
 27.386278 62.212214      1.0    1.0 
 28.453152 63.085693      1.0    1.0 
 27.366617 62.123474      1.0    1.0 
 27.420956 62.310415      1.0    1.0 
 27.796167 62.746249      1.0    1.0 
 29.462452 63.325671      1.0    1.0 
 28.617875 63.142507      1.0    1.0 
 28.327175 63.038049      1.0    1.0 
 27.654965 62.629525      2.0    1.0 
 27.650249 62.625736      1.0    1.0 
 29.758193 63.358406      1.0    1.0 
 29.450751  63.32489      1.0    1.0 
 28.980622 63.240733      1.0    1.0 
 28.621899 63.144981      1.0    1.0 
 28.665674 63.158549      1.0    1.0 
 27.411774 62.296919      1.0    1.0 
 27.406945 62.287936      1.0    1.0 
 27.876584 62.806274      8.0    1.0 
 28.577568 63.131979      1.0    1.0 
 28.518294 63.112252      1.0    1.0 
 29.423389 63.322767      1.0    1.0 
 27.356466 61.973387      1.0    1.0 
 28.560108 63.127842      1.0    1.0 
 28.657202 63.158687      1.0    1.0 
 27.352825 61.986787      1.0    1.0 
 29.351179 63.313678      1.0    1.0 
 28.535424  63.12058      1.0    1.0 
 28.096366 62.938564      1.0    1.0 
 29.485667 63.333812      1.0    1.0 
 27.878207 62.813346      1.0    1.0 
 29.443601 63.328538      1.0    1.0 
 28.862703 63.217721      1.0    1.0 
 29.708093 63.359006      1.0    1.0 
 27.358662 62.155381      1.0    1.0 
 29.283635 63.305386      1.0    1.0 
 29.149469 63.281797      1.0    1.0 
 27.469232 62.425883      1.0    1.0 
 28.614129  63.14911      1.0    1.0 
 28.076066  62.93154      1.0    1.0 
   29.4557 63.332269      1.0    1.0 
 27.683101 62.670501      1.0    1.0 
 29.467832 63.334401      1.0    1.0 
 28.336399 63.051783      1.0    1.0 
 28.879585 63.224864      1.0    1.0 
  29.57682 63.347932      1.0    1.0 
 27.467479 62.429528      1.0    1.0 
 27.630501 62.624282      1.0    1.0 
 27.411474  62.33112      1.0    1.0 
 27.561671 62.553594      1.0    1.0 
 27.345093 62.108241      1.0    1.0 
 28.283977 63.031866      1.0    1.0 
 28.071617 62.932361      1.0    1.0 
 29.026752 63.260024      1.0    1.0 
 28.128581 62.961769      1.0    1.0 
 27.933718 62.855958      1.0    1.0 
 27.464297 62.430599      1.0    1.0 
 28.447701 63.097117      1.0    1.0 
 27.391303 62.293676      1.0    1.0 
 28.549898 63.132917      1.0    1.0 
 27.423441 62.363037      1.0    1.0 
 28.403081 63.081097      1.0    1.0 
  27.33759 61.976059      1.0    1.0 
 27.398286 62.317228      1.0    1.0 
 27.824396 62.788485      1.0    1.0 
 28.548525 63.134238      1.0    1.0 
 29.154321 63.288694      1.0    1.0 
 28.699556 63.181203      1.0    1.0 
 28.537433  63.13143      1.0    1.0 
 28.359706 63.067264      1.0    1.0 
 28.945988 63.245967      1.0    1.0 
 28.398334 63.083007      1.0    1.0 
 27.633691 62.638534      1.0    1.0 
 28.460546 63.105895      1.0    1.0 
 28.574908 63.145037      1.0    1.0 
 27.826383 62.793163      1.0    1.0 
 29.414722   63.3332      1.0    1.0 
 29.012842 63.262014      1.0    1.0 
 28.494851   63.1187      1.0    1.0 
 27.468534 62.451979      1.0    1.0 
 28.264896 63.031946      1.0    1.0 
 28.900045 63.237944      1.0    1.0 
 28.600131 63.155612      1.0    1.0 
 28.950861 63.250696      1.0    1.0 
 27.713071 62.713556      1.0    1.0 
 27.373068 62.281338      1.0    1.0 
 29.344053 63.325819      1.0    1.0 
 27.737754 62.734215      1.0    1.0 
 27.613949 62.627626      1.0    1.0 
 27.490878 62.490563      1.0    1.0 
 27.340282 61.879798      1.0    1.0 
 28.491664 63.121918      1.0    1.0 
 28.302248 63.050584      1.0    1.0 
  28.49183 63.122575      1.0    1.0 
 28.813558 63.219595      1.0    1.0 
 27.504634 62.512106      1.0    1.0 
 29.596667 63.360917      1.0    1.0 
 27.777638 62.768347      1.0    1.0 
 28.933497 63.250604      1.0    1.0 
 28.169771  62.99569      1.0    1.0 
 28.374088 63.082731      1.0    1.0 
 29.576661 63.360401      1.0    1.0 
 28.836188 63.227911      1.0    1.0 
 28.632422 63.172085      1.0    1.0 
 29.316686 63.326465      1.0    1.0 
 27.351042  62.25128      1.0    1.0 
 28.181814 63.004568      1.0    1.0 
 27.830787 62.811721      1.0    1.0 
 28.863659  63.23782      1.0    1.0 
 27.706093 62.721794      1.0    1.0 
 29.371831 63.336847      1.0    1.0 
 28.599503 63.164668      1.0    1.0 
 29.420369 63.344059      1.0    1.0 
 29.242322 63.316889      1.0    1.0 
 27.970154 62.900002      1.0    1.0 
 29.299786 63.327075      1.0    1.0 
 27.598965 62.630722      1.0    1.0 
 27.330537  62.20607      1.0    1.0 
 27.404365 62.387001      1.0    1.0 
 27.423564 62.419528      1.0    1.0 
 27.705527  62.72558      1.0    1.0 
 29.118619 63.296311      1.0    1.0 
 29.279879 63.324988      1.0    1.0 
 27.562381 62.596975      1.0    1.0 
 28.351087 63.081421      1.0    1.0 
 28.867907 63.242441      1.0    1.0 
 28.349836 63.081551      1.0    1.0 
 28.151912 62.997755      1.0    1.0 
 28.570843 63.160257      1.0    1.0 
 29.017054 63.277772      1.0    1.0 
 29.131446 63.300906      1.0    1.0 
 29.746637 63.384301      1.0    1.0 
 28.060021  62.95401      1.0    1.0 
 27.397337 62.386693      1.0    1.0 
 27.413751 62.414727      1.0    1.0 
 27.311346 61.907018      1.0    1.0 
   27.5327 62.571991      1.0    1.0 
  28.96918 63.268606      1.0    1.0 
 29.376639 63.343264      1.0    1.0 
 28.829753 63.236094      1.0    1.0 
 28.708685 63.204494      1.0    1.0 
 29.617174 63.374504      1.0    1.0 
 28.670366 63.193949      1.0    1.0 
 27.868226 62.849619      1.0    1.0 
 28.218682 63.032964      1.0    1.0 
 28.345128 63.085802      1.0    1.0 
 27.828149 62.825829      1.0    1.0 
 27.508767 62.554338      1.0    1.0 
 27.807433 62.812715      1.0    1.0 
 27.819351 62.820722      1.0    1.0 
 29.100759 63.299922      1.0    1.0 
 29.218408 63.321829      1.0    1.0 
 27.377352 62.366316      1.0    1.0 
 28.437907 63.122198      1.0    1.0 
  27.39623 62.402209      1.0    1.0 
 27.371109 62.357069      1.0    1.0 
 29.273729 63.332004      1.0    1.0 
 28.883752 63.254138      1.0    1.0 
 27.860718 62.850094      1.0    1.0 
 27.298845  62.15103      1.0    1.0 
 29.526829 63.368328      1.0    1.0 
  28.55219 63.162951      1.0    1.0 
 28.136231 63.001479      1.0    1.0 
  27.30229 62.187539      1.0    1.0 
 27.728209 62.763742      1.0    1.0 
 27.346785 62.322364      1.0    1.0 
 28.937806 63.270606      2.0    1.0 
 28.222566 63.043201      1.0    1.0 
   27.2845  62.10532      1.0    1.0 
 27.279953 61.989399      1.0    1.0 
 29.308965 63.343171      1.0    1.0 
 27.283687 61.944824      1.0    1.0 
 28.841869 63.249963      1.0    1.0 
 28.500201 63.151199      1.0    1.0 
 28.704873 63.214222      1.0    1.0 
 28.170167 63.023607      1.0    1.0 
 27.524375 62.591422      1.0    1.0 
 27.327449 62.295862      1.0    1.0 
 27.877504 62.871677      1.0    1.0 
 29.341688 63.350921      1.0    1.0 
 28.506922 63.156324      1.0    1.0 
 28.433628 63.131567      1.0    1.0 
 27.311282 62.261729      1.0    1.0 
  27.42856 62.481974      1.0    1.0 
 29.747355 63.398942      1.0    1.0 
 28.116533 63.003497      1.0    1.0 
  28.62056 63.194683      1.0    1.0 
 27.268182 62.006641      1.0    1.0 
  29.46192 63.370412      1.0    1.0 
  27.95911 62.924763      1.0    1.0 
 28.262039 63.069878      1.0    1.0 
 28.822844 63.251687      1.0    1.0 
 27.397613 62.447711      1.0    1.0 
 28.484145 63.153431      1.0    1.0 
 27.538622 62.619298      1.0    1.0 
 27.343129  62.35484      1.0    1.0 
  27.68044 62.746489      1.0    1.0 
 28.842933 63.258657      1.0    1.0 
 28.236004 63.061466      1.0    1.0 
 28.225092 63.057339      1.0    1.0 
  29.58863  63.38837      1.0    1.0 
 29.359557 63.359451      1.0    1.0 
   28.6483 63.207409      1.0    1.0 
 28.789669 63.246389      1.0    1.0 
 27.565479 62.650849      1.0    1.0 
 27.922748 62.910142      1.0    1.0 
 28.091374 62.999004      1.0    1.0 
 28.069684 62.988639      1.0    1.0 
 27.528774 62.616518      1.0    1.0 
 27.771662 62.816989      1.0    1.0 
 27.261963 61.956338      1.0    1.0 
 28.343315 63.107711      1.0    1.0 
 28.158987  63.03157      1.0    1.0 
  29.43582 63.372547      1.0    1.0 
 28.762288 63.241557      1.0    1.0 
 27.681005 62.753434      1.0    1.0 
 28.797539 63.251108      1.0    1.0 
 28.380616 63.123208      1.0    1.0 
 28.428661 63.140592      1.0    1.0 
 29.321842 63.357314      1.0    1.0 
 27.446138   62.5296      1.0    1.0 
 28.379466 63.123156      1.0    1.0 
  29.43624 63.373793     14.0    1.0 
  29.49789 63.382321      1.0    1.0 
 28.723898 63.233488      1.0    1.0 
 29.682714 63.402429      1.0    1.0 
 27.759559 62.814248      1.0    1.0 
 28.438095 63.145477      1.0    1.0 
 27.812032 62.849547      1.0    1.0 
 27.250741 62.000458      1.0    1.0 
  27.36722 62.424506      1.0    1.0 
 27.416064 62.498086      1.0    1.0 
 27.280402 62.240376      1.0    1.0 
 27.248404 62.015037      1.0    1.0 
 27.855582 62.879637      1.0    1.0 
 27.548399 62.649524      1.0    1.0 
 27.615944 62.710103      1.0    1.0 
 27.552076 62.653169      1.0    1.0 
 28.932701 63.288933      1.0    1.0 
   28.0776 63.002733      1.0    1.0 
 27.250556 62.133559      1.0    1.0 
 28.582733 63.197628      1.0    1.0 
  27.24536 61.965996      1.0    1.0 
 28.684216 63.228592      1.0    1.0 
 28.575314 63.196682      1.0    1.0 
  28.44603 63.154826      1.0    1.0 
 27.813441 62.859279      1.0    1.0 
 28.910364 63.286641      1.0    1.0 
 28.248716 63.081091      1.0    1.0 
 28.415859 63.145694      1.0    1.0 
 27.435847 62.539367      1.0    1.0 
 28.445945 63.156919      1.0    1.0 
 27.584419  62.69221      1.0    1.0 
 29.175017  63.34202      1.0    1.0 
 28.928646 63.293134      1.0    1.0 
 29.573793 63.399358      1.0    1.0 
   28.4858 63.171798      1.0    1.0 
 28.614972 63.212528      1.0    1.0 
 28.194631 63.062372      8.0    1.0 
 27.453881  62.56526      1.0    1.0 
 27.600115 62.709282      1.0    1.0 
 27.232479 62.038897      1.0    1.0 
 28.442305 63.158076      1.0    1.0 
 27.577177 62.690272      1.0    1.0 
 27.235877 62.107411      1.0    1.0 
 29.320018 63.368058      1.0    1.0 
 28.768419 63.256391      1.0    1.0 
 28.604331 63.210807      1.0    1.0 
 27.407472 62.514908      1.0    1.0 
 28.572841 63.202653      1.0    1.0 
 27.285355 62.309543      1.0    1.0 
 28.170854 63.055922      8.0    1.0 
 27.408961 62.518969      1.0    1.0 
 29.039407 63.321456      1.0    1.0 
 29.178899 63.347917      1.0    1.0 
 29.393615 63.381895      1.0    1.0 
 29.613583 63.408676      1.0    1.0 
 27.926796 62.938386      1.0    1.0 
 29.429989 63.387362      1.0    1.0 
 28.565783 63.203594      1.0    1.0 
 27.927882 62.940476      1.0    1.0 
 28.377695 63.141677      1.0    1.0 
 29.474209 63.394463      1.0    1.0 
 28.721896 63.250309      1.0    1.0 
 29.035559 63.323841      1.0    1.0 
 27.493721 62.624346      1.0    1.0 
 28.310651 63.117963      1.0    1.0 
 28.333809 63.126817      1.0    1.0 
 27.538575 62.668614      1.0    1.0 
 27.246199 62.226053      1.0    1.0 
 27.309019 62.382282      1.0    1.0 
 28.641842 63.229694      1.0    1.0 
 29.461194  63.39494      1.0    1.0 
 27.384133 62.502527      1.0    1.0 
 27.430721 62.561317      1.0    1.0 
 28.871019 63.290589      1.0    1.0 
 27.240444 62.222871      1.0    1.0 
 28.959958 63.311175      1.0    1.0 
 28.402247 63.155416      1.0    1.0 
 28.968476 63.313429      1.0    1.0 
 28.904223 63.299369      1.0    1.0 
 28.526496 63.197524      1.0    1.0 
 29.131466 63.346651      1.0    1.0 
 27.230339 62.195034      1.0    1.0 
 28.045147 63.009447      1.0    1.0 
 27.845729 62.902556      1.0    1.0 
 27.318692 62.413042      1.0    1.0 
 27.869957 62.916866      1.0    1.0 
 27.502278 62.644938      1.0    1.0 
 27.908256 62.939584      1.0    1.0 
 27.312295 62.405737      2.0    1.0 
 28.148465 63.059174      1.0    1.0 
 27.209058 61.984676      1.0    1.0 
  27.44255  62.58583      1.0    1.0 
 28.632285 63.232964      1.0    1.0 
 28.448129 63.175635      1.0    1.0 
 28.597152 63.222961      1.0    1.0 
 29.294439 63.377458      1.0    1.0 
 28.772054 63.271762      1.0    1.0 
 28.078132 63.029877      1.0    1.0 
 27.423542 62.567936      1.0    1.0 
 27.758815 62.853874      1.0    1.0 
 28.137096 63.057117      1.0    1.0 
 28.370205 63.150816      1.0    1.0 
  27.63937 62.771031      1.0    1.0 
 28.499071 63.195238      1.0    1.0 
 27.330677 62.449797      1.0    1.0 
 27.989987 62.989557      1.0    1.0 
 27.225837 62.223639      1.0    1.0 
 27.433242 62.585406      1.0    1.0 
 27.497727 62.652579      1.0    1.0 
 28.138588 63.061609      1.0    1.0 
  27.63408 62.770911      1.0    1.0 
  27.64488  62.77995      1.0    1.0 
 29.020639 63.333629      1.0    1.0 
 27.560576 62.713909      1.0    1.0 
 28.774232 63.278228      1.0    1.0 
 27.686656 62.812912      1.0    1.0 
 27.360432  62.50358      1.0    1.0 
  28.89341 63.307487      1.0    1.0 
 27.703888 62.826653      1.0    1.0 
 27.632004 62.774754      1.0    1.0 
 27.322228 62.452826      1.0    1.0 
 29.561469 63.419874      1.0    1.0 
 27.322376 62.454665      1.0    1.0 
 28.152043 63.072616      1.0    1.0 
 27.441101  62.60552      1.0    1.0 
 27.205728 62.190007      1.0    1.0 
 28.856364 63.301328      1.0    1.0 
  28.26699  63.12073      1.0    1.0 
 27.637528 62.782457      1.0    1.0 
 28.117631 63.058919      1.0    1.0 
 27.207984 62.204805      1.0    1.0 
 28.131065 63.065005      1.0    1.0 
 28.047205 63.026685      1.0    1.0 
 27.292449 62.410597      1.0    1.0 
 27.716741 62.839804      1.0    1.0 
 28.327884 63.145682      1.0    1.0 
 27.184566 62.020234      1.0    1.0 
 28.099599 63.052495      1.0    1.0 
 27.241144 62.312101      1.0    1.0 
 27.283678 62.401101      1.0    1.0 
 27.290957 62.414359      1.0    1.0 
 29.283296 63.386929      3.0    1.0 
   27.5432  62.71095      1.0    1.0 
 29.663797 63.433933      1.0    1.0 
 29.675041 63.435398      1.0    1.0 
 29.289015 63.388721      1.0    1.0 
 28.225835 63.109824      1.0    1.0 
 28.314368 63.144677      1.0    1.0 
 27.866837 62.939683      1.0    1.0 
 27.328066 62.481561      1.0    1.0 
 28.313851 63.145013      1.0    1.0 
 29.116321 63.361293      1.0    1.0 
 29.381895 63.404001      1.0    1.0 
 28.309994 63.144052      1.0    1.0 
 28.042187 63.031297      1.0    1.0 
 27.601256 62.764562      1.0    1.0 
 28.013502 63.018064      1.0    1.0 
 29.425374 63.410484      1.0    1.0 
 28.286437 63.136053      1.0    1.0 
 28.837211 63.303628      1.0    1.0 
 28.512996 63.214616      1.0    1.0 
 27.544931 62.720591      1.0    1.0 
 27.177401 62.112719      1.0    1.0 
 27.326756 62.486606      1.0    1.0 
 28.445235 63.194528      1.0    1.0 
 29.346307 63.401552      1.0    1.0 
 28.787264 63.293413      1.0    1.0 
 28.172334 63.092709      1.0    1.0 
 28.016358 63.022364      1.0    1.0 
 28.144948 63.081102      1.0    1.0 
 27.555067 62.732054      1.0    1.0 
 28.299239 63.143463      1.0    1.0 
  27.18045 62.150547      1.0    1.0 
 28.076889 63.051218      1.0    1.0 
 28.261016 63.129174      1.0    1.0 
 28.446996 63.196452      1.0    1.0 
 27.180821 62.160787      1.0    1.0 
 27.384857 62.567524      1.0    1.0 
 27.519929 62.704959      1.0    1.0 
 28.885952 63.319127      1.0    1.0 
 27.376903 62.560242      1.0    1.0 
  28.32238 63.154653      1.0    1.0 
 27.698581 62.845566      1.0    1.0 
 27.651774 62.812841      1.0    1.0 
 28.568803 63.237533      1.0    1.0 
 28.416302 63.189287      1.0    1.0 
 28.945223 63.334409      1.0    1.0 
 27.835897 62.934925      1.0    1.0 
 28.963492 63.339689      1.0    1.0 
 27.340605 62.525159      1.0    1.0 
 28.773508 63.296502      1.0    1.0 
 28.991401 63.346068      1.0    1.0 
 28.659826 63.266664      1.0    1.0 
  28.84079 63.312958      1.0    1.0 
 28.528796 63.229251      1.0    1.0 
 28.279008 63.143851      1.0    1.0 
 27.518549 62.714772      1.0    1.0 
 28.526685 63.229114      2.0    1.0 
 28.519258 63.228096      1.0    1.0 
 29.358121 63.412139      1.0    1.0 
  28.33822 63.168409      1.0    1.0 
 27.179741  62.22738      1.0    1.0 
 28.256314 63.138265      1.0    1.0 
 27.658278 62.828084      1.0    1.0 
 27.266283 62.429211      1.0    1.0 
 27.971201 63.014869      1.0    1.0 
 28.988885 63.350384      1.0    1.0 
  28.85723 63.321691      1.0    1.0 
 28.706829 63.284826      1.0    1.0 
 28.341517 63.172152      1.0    1.0 
 27.419621 62.630249      1.0    1.0 
 28.329673 63.168401      1.0    1.0 
 29.114893 63.376013      1.0    1.0 
 27.582762 62.776896      1.0    1.0 
 28.386078 63.189155      1.0    1.0 
 29.239836  63.39788      1.0    1.0 
 27.589745 62.783767      1.0    1.0 
 27.523236 62.730051      1.0    1.0 
 27.908493 62.987368      1.0    1.0 
 27.175074 62.245348      1.0    1.0 
 27.585161 62.782567      1.0    1.0 
 27.252176 62.419687      1.0    1.0 
 28.990612 63.354696      1.0    1.0 
 27.513149 62.725254      1.0    1.0 
 28.102047 63.082191      1.0    1.0 
 29.028854 63.363152      1.0    1.0 
 28.591121 63.257666      1.0    1.0 
 27.317755 62.522436      1.0    1.0 
 27.375474 62.593232      1.0    1.0 
 28.363569 63.185838      1.0    1.0 
 28.293531 63.160656      1.0    1.0 
 28.417234 63.204299      1.0    1.0 
 27.159201 62.204819      1.0    1.0 
 27.213226 62.355186      1.0    1.0 
 29.465129 63.433783      1.0    1.0 
 27.513824 62.731069      1.0    1.0 
 29.424776 63.429623      1.0    1.0 
 27.135877 62.022355      1.0    1.0 
 28.892156 63.337492      1.0    1.0 
 27.178827 62.282456      1.0    1.0 
 28.610854 63.266517      1.0    1.0 
 29.424735 63.430522      1.0    1.0 
 28.285354 63.161038      1.0    1.0 
 27.193295 62.322988      1.0    1.0 
  28.84423 63.327439      1.0    1.0 
 27.299047 62.507828      1.0    1.0 
 28.450357 63.219304      1.0    1.0 
 29.397291 63.428039      1.0    1.0 
 27.322914 62.540522      1.0    1.0 
 27.133441 62.090164      1.0    1.0 
 27.647819 62.839704      3.0    1.0 
 28.531586 63.245707      1.0    1.0 
 27.442714 62.674648      1.0    1.0 
 28.036065 63.060419      1.0    1.0 
 27.134269 62.123843      1.0    1.0 
 27.771842   62.9214      1.0    1.0 
 29.108453 63.384618      1.0    1.0 
 27.394714 62.629226      1.0    1.0 
 28.789022 63.318087      1.0    1.0 
  27.21267 62.384279      1.0    1.0 
 29.067989 63.379831      1.0    1.0 
 27.927328 63.011958      1.0    1.0 
  28.35749 63.194146      1.0    1.0 
